#       point_x         point_y         point_z             U_x             U_y             U_z
     -139.96492       49.999994             1.5     -0.36200764       5.0828054     0.015132311
     -135.94886       49.999992             1.5     -0.39930919       5.2720941     0.015777059
      -131.9269       49.999988             1.5     -0.44067861       5.4963001     0.016375235
     -127.89759       49.999984             1.5     -0.48761964       5.7624988     0.017012703
     -123.85951       49.999978             1.5     -0.54200214       6.0797421     0.018043051
     -119.81141       49.999971             1.5       -0.603611        6.462109     0.020400824
     -115.75253       49.999964             1.5     -0.67878216       6.9181155     0.023471102
     -111.68299       49.999957             1.5     -0.77123655       7.3286709     0.020449676
     -107.60416       49.999951             1.5     -0.84753713       7.4521369     0.004737862
     -103.51924       49.999948             1.5      -0.8978387       6.9750172    -0.044434786
     -99.433648       49.999949             1.5     -0.85058905       5.3839111     -0.16380482
     -95.355714       49.999954             1.5     -0.67466754       2.9505023     -0.31878802
     -91.297018       49.999963             1.5     -0.56826747        1.041679      -0.3741241
     -87.273349       49.999976             1.5     -0.40033542     -0.47196669     -0.29046891
     -83.305449       49.999988             1.5     -0.13738475      -2.2613842      -0.1308258
      -79.47604       47.999998             1.5      0.13792854      -7.2889539      0.15091711
     -79.468474       49.999998             1.5      0.14497527      -7.3668003      0.14187848
     -77.595469       45.999999             1.5     0.095251292      -8.0709554      0.20035178
     -77.596464       47.999999             1.5      0.11312669      -8.1845938      0.19938889
     -22.160988       46.008279             1.5      0.95928638       0.7053512     -0.29401026
     -22.044119       48.054491             1.5       2.1098014      -0.3241018      -2.0044348
     -23.092641        48.06023             1.5       1.4587856      -0.9818129      -2.5930651
     -24.135084       48.022584             1.5       0.8541887        -1.29715      -2.9184971
     -24.138952       46.999518             1.5      0.55831138      -1.4663676      -2.2419546
     -24.149913        45.99674             1.5      0.20475831      -1.5481109      -1.2282601
     -17.980112       47.981628             1.5        2.809083        4.992554      0.42474724
     -19.936039       47.979066             1.5       3.3087303       1.9273213     -0.70988087
      -12.03015       49.973187             1.5       1.2267404       4.3385524      0.21842594
     -16.002644       49.982423             1.5       2.8104953       5.9361016      0.57312044
     -16.003094       47.982969             1.5       2.8168578       6.2498047      0.65111245
     -8.0322698       49.969507             1.5      0.86970792        4.621014      0.17515519
     -4.0208599       49.969993             1.5      0.44068342       4.7272069      0.15887725
 -0.00057099509       49.970572             1.5   -0.0014807236       4.7558324      0.15517238
       4.019805       49.969496             1.5     -0.44437856       4.7330377      0.15874589
      8.0315383       49.968479             1.5     -0.87525923       4.6323956      0.17467946
      12.029951       49.971755             1.5      -1.2338863       4.3539403      0.21743531
      16.004162       47.980575             1.5      -2.8300248       6.2993107      0.64807912
      16.002947       49.981409             1.5       -2.822789       5.9838609      0.57283868
      17.981019       47.979622             1.5      -2.8212567       5.0397054       0.4248329
      22.163134       46.000635             1.5     -0.96420109      0.73914807     -0.29234918
      22.044896       48.053124             1.5      -2.1041564     -0.29952198      -1.9935658
      20.981057       48.020722             1.5      -2.9167218      0.53026973      -1.3915213
      19.936753       47.977631             1.5       -3.313799       1.9673114     -0.70768049
      77.595472       45.999999             1.5     -0.50464949      -5.1699738      0.43060996
      77.596466       47.999999             1.5      -0.5587852      -5.0310319      0.46205434
      75.821411              48             1.5      0.11922293      -9.1907995       0.1310433
      75.831683              47             1.5       0.1538101      -9.0569532     0.084822942
      75.821364              46             1.5      0.15547133       -8.941478      0.11993063
      83.305449       49.999988             1.5     -0.58950795      -1.3524684      0.10339712
      79.468487       49.999998             1.5      -1.0701997         -2.8159      0.39209386
      79.476047       47.999998             1.5      -1.0162163      -2.9317543      0.38693163
      87.273351       49.999976             1.5     -0.59855702       -1.390625     -0.22953313
       91.29702       49.999964             1.5     -0.50937833      -1.2833501     -0.43750884
      95.355716       49.999955             1.5     -0.21604418     -0.62716501     -0.29245995
      99.433649        49.99995             1.5      0.42434699       1.8731305     0.007767348
      103.51924        49.99995             1.5      0.96410121       4.8852009       0.1244396
      107.60416       49.999953             1.5        1.142896       6.3114137      0.11505973
      111.68299       49.999959             1.5       1.1833206       6.7020745     0.094038704
      115.75253       49.999966             1.5       1.1479164       6.6245974     0.078074831
      119.81141       49.999973             1.5       1.0551271       6.3295999     0.063156515
      123.85951       49.999979             1.5      0.95073723       5.9840234     0.052336587
      127.89759       49.999984             1.5      0.86049824       5.6911821     0.045172802
       131.9269       49.999989             1.5      0.77841021       5.4523974     0.039850122
      135.94886       49.999992             1.5      0.70101792       5.2514298     0.035295214
      139.96492       49.999995             1.5      0.62911838       5.0807946     0.031339001
      143.97639       49.999996             1.5      0.56298902        4.935519     0.027911294
      147.98439       49.999998             1.5      0.50233684       4.8116148     0.024917049
      151.98988       49.999999             1.5      0.44661812       4.7057666     0.022280728
      155.99355       49.999999             1.5      0.39531805       4.6152719     0.019970143
      159.99596       49.999999             1.5      0.34796823       4.5379562     0.017975303
      163.99751              50             1.5      0.30410916       4.4720649     0.016280709
       167.9985              50             1.5      0.26328624       4.4161744      0.01486064
       171.9991              50             1.5      0.22506689       4.3691304     0.013681952
      175.99948              50             1.5      0.18905162       4.3300042     0.012714681
       179.9997              50             1.5      0.15486686       4.2980531     0.011938152
      183.99983              50             1.5      0.12215167       4.2726798     0.011335571
      187.99991              50             1.5     0.090583522       4.2534047     0.010882864
      191.99995              50             1.5     0.059832238       4.2398674     0.010555111
      195.99998              50             1.5      0.02966831       4.2315585     0.010339913
            200              50             1.5               0       7.7264562     0.015532104
     -195.99998              54             1.5    -0.017406317       4.1775458    0.0095884484
           -200              54             1.5               0       7.6279345      0.01454897
     -191.99995              54             1.5    -0.035017684       4.1862626     0.009708287
      -187.9999              54             1.5    -0.052707159       4.2001503    0.0098406026
     -183.99983              54             1.5    -0.070460882       4.2199905      0.00999506
     -179.99969              54             1.5    -0.088331534       4.2462674     0.010183316
     -175.99947              54             1.5     -0.10634614        4.279557     0.010417524
      -171.9991              54             1.5     -0.12456311       4.3205999     0.010700031
     -167.99848              54             1.5     -0.14304877       4.3703304     0.011030266
     -163.99749              54             1.5     -0.16187256       4.4299007     0.011406607
     -159.99593              54             1.5     -0.18110984        4.500723     0.011832528
     -155.99349       53.999999             1.5     -0.20083632       4.5845178     0.012308154
     -151.98979       53.999999             1.5     -0.22115219       4.6833673     0.012818781
     -147.98427       53.999998             1.5     -0.24214715       4.7997988     0.013339303
     -143.97621       53.999997             1.5      -0.2638282       4.9368887     0.013859177
     -139.96466       53.999996             1.5     -0.28605865        5.098443     0.014379583
     -135.94851       53.999994             1.5     -0.30876559       5.2892957     0.014865466
     -131.92643       53.999992             1.5     -0.33228949        5.515537     0.015268555
     -127.89699       53.999989             1.5     -0.35736774       5.7845211     0.015677915
     -123.85875       53.999985             1.5     -0.38511205       6.1057595      0.01653599
     -119.81048       53.999981             1.5     -0.41403653         6.49444     0.019006211
     -115.75145       53.999977             1.5     -0.44785799       6.9583296      0.02248658
     -111.68178       53.999973             1.5     -0.49191258       7.3725527     0.020105785
     -107.60287        53.99997             1.5     -0.52649523       7.4960243     0.005980184
     -103.51795       53.999968             1.5     -0.55895018       7.0164751    -0.036552217
     -99.432443       53.999969             1.5     -0.54072758       5.4200481     -0.12732355
     -95.354684       53.999973             1.5     -0.46191637       3.0330598     -0.22635061
     -91.296236       53.999979             1.5     -0.44102864       1.1155615     -0.26015891
     -87.272847       53.999986             1.5     -0.29391432     -0.57107758     -0.22971139
     -83.305206       53.999993             1.5    -0.070175617      -2.4783067     -0.11504024
     -79.475999       51.999999             1.5      0.17948275      -7.6033985      0.15589674
     -79.468431       53.999999             1.5      0.19553835      -7.6886107      0.15113876
     -77.595445       49.999999             1.5      0.12655325       -8.301074      0.19915096
     -77.596448              52             1.5      0.14250671      -8.4140068      0.19876051
     -12.048768       53.953008             1.5       2.8431385       8.3191126      0.44685178
     -14.062745       53.963939             1.5       2.8135219       7.3223441      0.50389477
     -16.085639       53.989685             1.5        1.801092       4.2920555      0.45799369
     -16.054198       51.995821             1.5       2.2792929       4.9998537      0.66065199
     -8.0405784       53.957154             1.5        1.006458       4.8616212      0.19241549
     -4.0256383       53.962624             1.5      0.51521141       5.0359967      0.16712042
  -0.0010775771       53.965114             1.5  -0.00093168704       5.0768532      0.16048544
      4.0234654       53.962786             1.5     -0.51835625       5.0433268      0.16675144
      8.0384593       53.957315             1.5      -1.0127766       4.8754034      0.19147567
      12.047095       53.953055             1.5      -2.8609287       8.3617759      0.44514781
      16.054065       51.995506             1.5      -2.2957569       5.0467075      0.66302974
       16.08506       53.989642             1.5       -1.817403       4.3308399      0.46030602
      14.061426       53.964011             1.5      -2.8319322       7.3647004      0.50279115
      17.942064       49.966043             1.5      -3.7527304       4.8851875      0.25051556
      18.006263       50.998639             1.5      -2.7936306       4.1197582      0.77870997
      18.064849       52.009466             1.5      -1.4267391       2.4221674       1.2752919
      77.595449       49.999999             1.5      -0.5987786      -4.9162619      0.48905726
      77.596451              52             1.5      -0.6169122      -4.8264529      0.51126218
       75.82141              52             1.5     0.042466074      -9.5421362      0.15457435
      75.831682              51             1.5     0.082933285      -9.5426896      0.10516222
      75.821363              50             1.5     0.075422786      -9.4263899      0.14524769
      83.305206       53.999993             1.5     -0.67366636      -1.3134932     0.092018015
      79.468445       53.999999             1.5      -1.0696388      -2.7460703      0.41489392
      79.476006       51.999999             1.5       -1.051578      -2.8214228      0.41981984
      87.272848       53.999986             1.5     -0.78036031      -1.2869207     -0.29149079
      91.296237       53.999979             1.5     -0.73237485      -1.1638371     -0.55828603
      95.354686       53.999974             1.5     -0.48339949     -0.66938781     -0.46787188
      99.432444        53.99997             1.5      0.12827083       1.5501328      -0.1151221
      103.51795       53.999969             1.5      0.69852126       4.5095127     0.091607415
      107.60287       53.999971             1.5       0.9205257       6.0787741      0.10057423
      111.68178       53.999974             1.5       1.0060602       6.5883721     0.084533044
      115.75145       53.999978             1.5       1.0145459       6.5925603     0.071818193
      119.81048       53.999982             1.5      0.96033373       6.3530267      0.05956125
      123.85875       53.999986             1.5      0.87887279       6.0244077     0.050317176
      127.89699       53.999989             1.5      0.80176988       5.7305655     0.044004515
      131.92643       53.999992             1.5      0.72935209       5.4908572     0.039149861
      135.94851       53.999995             1.5      0.65892285       5.2888962     0.034879799
      139.96466       53.999996             1.5       0.5926034       5.1169127     0.031099132
      143.97621       53.999997             1.5      0.53112265       4.9699773     0.027774197
      147.98427       53.999998             1.5      0.47441542       4.8442781     0.024822901
      151.98979       53.999999             1.5      0.42209486       4.7366311      0.02219048
      155.99349       53.999999             1.5      0.37378179       4.6444095     0.019863823
      159.99593              54             1.5      0.32911687       4.5654816      0.01784563
      163.99749              54             1.5      0.28770829       4.4981209      0.01612825
      167.99848              54             1.5      0.24914358       4.4409184     0.014689244
       171.9991              54             1.5      0.21302172       4.3927254      0.01349592
      175.99947              54             1.5      0.17896958       4.3526147     0.012518054
      179.99969              54             1.5      0.14663607       4.3198422     0.011734755
      183.99983              54             1.5       0.1156793       4.2938077     0.011128827
       187.9999              54             1.5     0.085795129       4.2740268     0.010674951
      191.99995              54             1.5     0.056671099       4.2601307     0.010347184
      195.99998              54             1.5      0.02809568       4.2515796     0.010131734
            200              54             1.5               0       7.7621392     0.015215141
     -195.99998              58             1.5    -0.015346934       4.1856643    0.0096493321
           -200              58             1.5               0       7.6420103     0.014643611
     -191.99995              58             1.5    -0.030781435       4.1943401    0.0097352221
      -187.9999              58             1.5    -0.046165304       4.2081123    0.0098553664
     -183.99982              58             1.5    -0.061440384       4.2277948     0.010003089
     -179.99969              58             1.5    -0.076597568        4.253877     0.010181862
     -175.99947              58             1.5    -0.091601627       4.2869367     0.010400316
     -171.99909              58             1.5     -0.10641756       4.3277147     0.010658971
     -167.99847              58             1.5     -0.12100309        4.377139     0.010959171
     -163.99747              58             1.5     -0.13529993       4.4363598     0.011299697
      -159.9959              58             1.5     -0.14924882       4.5067814     0.011682631
     -155.99345       57.999999             1.5     -0.16278404        4.590114     0.012104709
     -151.98973       57.999999             1.5     -0.17582242       4.6884369     0.012545488
     -147.98418       57.999999             1.5      -0.1882465       4.8042726     0.012975161
     -143.97608       57.999998             1.5     -0.19981065       4.9406828     0.013383969
     -139.96448       57.999997             1.5     -0.20998953       5.1014259     0.013783707
     -135.94826       57.999996             1.5       -0.218096       5.2912466     0.014145975
     -131.92611       57.999994             1.5     -0.22365928       5.5161526     0.014407452
     -127.89657       57.999993             1.5     -0.22648759       5.7834833     0.014643223
     -123.85823        57.99999             1.5     -0.22686955       6.1028993     0.015332972
     -119.80986       57.999988             1.5     -0.22206801       6.4902107     0.017886038
     -115.75073       57.999985             1.5     -0.21240651       6.9542003     0.021998504
     -111.68098       57.999983             1.5     -0.20477371       7.3719383     0.020966423
     -107.60204       57.999981             1.5     -0.19027485        7.505862    0.0099710564
     -103.51712       57.999981             1.5      -0.1931779       7.0524579    -0.022466495
     -99.431676       57.999982             1.5     -0.19851161       5.4904503    -0.081528075
     -95.354037       57.999984             1.5     -0.22243484       3.0955908     -0.13004313
     -91.295749       57.999988             1.5     -0.30615483       1.0540953     -0.14775155
     -87.272537       57.999992             1.5     -0.18558652     -0.75290416     -0.16994443
     -83.305057       57.999996             1.5     0.012347453      -2.6707118    -0.092867202
     -79.475973       55.999999             1.5      0.23820841       -7.901896      0.16823844
     -79.468406       57.999999             1.5      0.27416454      -7.9674242      0.16878357
     -77.595432              54             1.5      0.15445621      -8.5234891      0.19902101
     -77.596438              56             1.5      0.17438433      -8.6194871      0.19963195
     -14.045738       55.943294             1.5       2.7330798       6.7201169      0.47940776
     -16.082253       55.983671             1.5        1.800884       3.6057701     0.018005753
     -8.0478536       57.945001             1.5       1.1722942       5.1702346      0.21425614
     -12.028779       57.911872             1.5       3.0931239       7.8237256       0.5499085
     -12.041376       55.935184             1.5       2.9694826       7.9879051      0.51819398
     -4.0314534       57.959005             1.5      0.62750919        5.440728      0.17780871
  -0.0014251937        57.96375             1.5   0.00033319074       5.4828058      0.16653185
      4.0285171       57.959794             1.5      -0.6286057       5.4513174        0.176884
       8.044885       57.946162             1.5      -1.1773817       5.1890854      0.21169653
      12.039532       55.935522             1.5       -2.990749       8.0359326       0.5160214
      12.027066       57.912491             1.5      -3.1166754        7.878345      0.54536322
      14.044389       55.943478             1.5      -2.7545395       6.7628561      0.47704789
      18.118987       54.004565             1.5     -0.42448604     -0.15755433       0.3615307
      18.125474        55.00227             1.5     -0.39589906     -0.93037055     -0.19688236
      18.129104       56.002484             1.5     -0.88703737     -0.61320945     -0.91328216
      16.081575         55.9837             1.5      -1.8189884       3.6376253     0.016052726
      77.595435              54             1.5     -0.62177279      -4.7675506      0.52714873
      77.596441              56             1.5     -0.61491751      -4.7364526       0.5388499
      75.821409              56             1.5     -0.01738847      -9.6739884      0.17272831
      75.831682              55             1.5     0.025192661      -9.7516543      0.12324107
      75.821362              54             1.5    0.0084661411      -9.6407728      0.16616066
      83.305057       57.999996             1.5     -0.72564934      -1.2219812      0.10442517
      79.468418       57.999999             1.5      -1.0192907       -2.738809      0.42980909
       79.47598       55.999999             1.5      -1.0126351      -2.7779999      0.44116661
      87.272538       57.999992             1.5     -0.93136799      -1.1105593     -0.32172688
       91.29575       57.999988             1.5     -0.94227014     -0.95079268     -0.64720328
      95.354039       57.999984             1.5     -0.74839852     -0.48834209     -0.64298391
      99.431677       57.999982             1.5     -0.15363831       1.4303059     -0.27512973
      103.51712       57.999981             1.5      0.46416072       4.1528341     0.026742314
      107.60204       57.999982             1.5      0.73824504       5.8140823     0.073269387
      111.68098       57.999984             1.5      0.86663771       6.4429938       0.0699915
      115.75073       57.999986             1.5       0.9080487       6.5321559      0.06266278
      119.80986       57.999988             1.5      0.88402992       6.3531112     0.054303666
      123.85823       57.999991             1.5      0.82167471       6.0521397      0.04734785
      127.89657       57.999993             1.5      0.75341197       5.7621459     0.042243526
      131.92611       57.999995             1.5      0.68702996       5.5230313     0.038054135
      135.94826       57.999996             1.5      0.62102317       5.3212165     0.034221405
      139.96448       57.999997             1.5      0.55848781       5.1486787      0.03070499
      143.97608       57.999998             1.5      0.50047331       5.0006991      0.02752656
      147.98418       57.999999             1.5      0.44692981        4.873669     0.024639872
      151.98973       57.999999             1.5      0.39749687        4.764574     0.022024634
      155.99345              58             1.5      0.35185187       4.6709068      0.01969169
       159.9959              58             1.5      0.30969015        4.590603     0.017657414
      163.99747              58             1.5      0.27064704       4.5219737     0.015922581
      167.99847              58             1.5      0.23432178       4.4636306     0.014468651
      171.99909              58             1.5       0.2003236       4.4144349     0.013263948
      175.99947              58             1.5      0.16829129       4.3734631     0.012278307
      179.99969              58             1.5      0.13788657       4.3399718     0.011490718
      183.99982              58             1.5      0.10878002       4.3133592     0.010883634
       187.9999              58             1.5     0.080680591       4.2931368     0.010430495
      191.99995              58             1.5     0.053290104       4.2789276     0.010104029
      195.99998              58             1.5     0.026412517       4.2701606    0.0098886271
            200              58             1.5               0       7.7951947     0.014848616
     -195.99998              62             1.5    -0.013376189       4.1915782    0.0097751974
           -200              62             1.5               0       7.6520759     0.014835105
     -191.99995              62             1.5    -0.026722602       4.2001178    0.0098246814
      -187.9999              62             1.5    -0.039892946       4.2136394    0.0099340546
     -183.99982              62             1.5    -0.052789528       4.2329723     0.010078852
     -179.99969              62             1.5    -0.065327963       4.2586033     0.010251401
     -175.99947              62             1.5    -0.077387989       4.2910983     0.010458753
     -171.99909              62             1.5    -0.088841919       4.3311856     0.010701818
     -167.99846              62             1.5     -0.09955746       4.3797779     0.010983909
     -163.99746              62             1.5     -0.10940038       4.4380016     0.011304578
     -159.99588              62             1.5     -0.11819529       4.5072405     0.011660946
     -155.99342              62             1.5     -0.12571758       4.5891805     0.012044198
     -151.98969       61.999999             1.5     -0.13168866       4.6858607     0.012430863
     -147.98412       61.999999             1.5     -0.13577244       4.7997453     0.012786858
     -143.97599       61.999999             1.5     -0.13749394       4.9338141     0.013101011
     -139.96436       61.999998             1.5     -0.13600164       5.0916887     0.013399703
      -135.9481       61.999997             1.5     -0.13004116       5.2778872     0.013675101
     -131.92589       61.999996             1.5     -0.11832853       5.4981222      0.01385186
     -127.89629       61.999995             1.5    -0.099528397       5.7593689     0.013976641
     -123.85788       61.999994             1.5    -0.072983577         6.07091     0.014494001
     -119.80945       61.999992             1.5    -0.034759965       6.4484625     0.016999222
     -115.75026       61.999991             1.5     0.018463892       6.9030559     0.021704548
     -111.68046       61.999989             1.5     0.080082546       7.3195403     0.022083182
      -107.6015       61.999989             1.5      0.15235058       7.4668713     0.014346458
     -103.51659       61.999988             1.5      0.20094828       7.0647708   -0.0084578669
     -99.431195       61.999989             1.5      0.20062628       5.6049794    -0.043169787
     -95.353634       61.999991             1.5     0.089356676       3.2101858    -0.060927117
     -91.295448       61.999993             1.5     -0.11880862       0.9410468     -0.07622036
     -87.272347       61.999995             1.5    -0.048456867     -0.94445118     -0.12792552
     -83.304967       61.999998             1.5        0.118282      -2.7744129    -0.058373392
     -79.475959              60             1.5      0.31369871      -8.1331227      0.18701917
      -79.46839              62             1.5       0.3602989      -8.1319901       0.1914681
     -77.595423              58             1.5      0.19332411      -8.7086147      0.19921431
     -77.596433              60             1.5      0.20815992      -8.7718069      0.19596586
     -8.0762957       61.959878             1.5       1.3066892       5.4091685      0.25144053
     -12.120234       61.948363             1.5        2.356078       6.5172611      0.90843511
     -12.036527       59.896605             1.5       2.9705865       7.4056795      0.64940721
     -4.0384451       61.967714             1.5      0.74750866       5.8973929      0.20040046
  -0.0016073637       61.970867             1.5     0.003015057       5.9755255      0.17712668
      4.0349979       61.969305             1.5     -0.74463371       5.9112365      0.19826128
      8.0725742       61.962697             1.5      -1.3099799       5.4343004      0.24553868
      12.035209       59.897639             1.5      -2.9988599       7.4724352       0.6405456
      12.118425       61.950873             1.5      -2.3924046        6.605812      0.90045464
      13.997346        57.89549             1.5      -3.6648008       6.7023913      0.60109718
      13.966859       58.855825             1.5      -4.6105784       6.3368321     0.020607683
      13.946854       59.820294             1.5      -5.3040587        7.022455    -0.032458661
      77.595427              58             1.5     -0.60928711      -4.7379469      0.54522617
      77.596436              60             1.5     -0.60021372      -4.7686674      0.55385863
      75.821408              60             1.5    -0.073606831      -9.6692115      0.19191511
      75.831682              59             1.5    -0.026630342      -9.7871896       0.1432729
      75.821361              58             1.5    -0.046570445      -9.6932008      0.18296332
      83.304966       61.999998             1.5     -0.73982761      -1.0927252      0.14886783
      79.468404              62             1.5     -0.94417704      -2.8426798      0.47052503
      79.475965              60             1.5     -0.94701622      -2.8327852      0.46205743
      87.272348       61.999996             1.5       -1.065987     -0.86905259     -0.31985382
       91.29545       61.999993             1.5       -1.165628     -0.65974215     -0.70682793
      95.353635       61.999991             1.5      -1.0300347     -0.20394393     -0.79556326
      99.431196       61.999989             1.5     -0.43794069       1.3871488     -0.45917361
      103.51659       61.999989             1.5      0.25229526       3.8032065    -0.085586065
       107.6015       61.999989             1.5      0.60431396       5.5276868     0.026739828
      111.68046        61.99999             1.5      0.77575195       6.2794302     0.047964357
      115.75026       61.999991             1.5      0.83946293       6.4581846     0.050324148
      119.80945       61.999993             1.5      0.83352135       6.3400456     0.047458131
      123.85788       61.999994             1.5      0.78185147       6.0732309     0.043499945
      127.89629       61.999995             1.5      0.71670084        5.790562     0.039823198
      131.92589       61.999997             1.5      0.65239294       5.5523348     0.036503148
       135.9481       61.999998             1.5      0.58809927       5.3508241     0.033301494
      139.96436       61.999998             1.5      0.52733908       5.1777366     0.030165009
      143.97599       61.999999             1.5      0.47146829       5.0287889     0.027180399
      147.98412       61.999999             1.5      0.42019851        4.900537     0.024376454
      151.98969       61.999999             1.5         0.37307       4.7900974     0.021787752
      155.99342              62             1.5      0.32973495       4.6950849     0.019456033
      159.99588              62             1.5      0.28986511        4.613517     0.017412145
      163.99746              62             1.5      0.25307817       4.5437348     0.015664932
      167.99846              62             1.5      0.21895246       4.4843639     0.014200004
      171.99909              62             1.5      0.18708524       4.4342705     0.012987159
      175.99947              62             1.5      0.15711234       4.3925324     0.011996622
      179.99969              62             1.5      0.12869761       4.3584049     0.011207382
      183.99982              62             1.5      0.10151668       4.3312835     0.010601456
       187.9999              62             1.5      0.07528664       4.3106753     0.010150962
      191.99995              62             1.5     0.049719869       4.2961948    0.0098270719
      195.99998              62             1.5     0.024633457       4.2872395    0.0096120521
            200              62             1.5               0       7.8255227     0.014434882
     -195.99998              66             1.5    -0.011541079       4.1953245      0.00997995
           -200              66             1.5               0        7.658181     0.015162694
     -191.99995              66             1.5    -0.022955481       4.2036376     0.009982211
      -187.9999              66             1.5    -0.034045496       4.2167822     0.010078911
     -183.99982              66             1.5     -0.04467702       4.2355688     0.010227422
     -179.99969              66             1.5    -0.054703162       4.2604761     0.010407918
     -175.99946              66             1.5    -0.063941415       4.2920587     0.010620082
     -171.99908              66             1.5    -0.072217308       4.3310247     0.010865445
     -167.99846              66             1.5    -0.079332977       4.3782626     0.011148592
     -163.99745              66             1.5    -0.085039686       4.4348711     0.011466672
     -159.99587              66             1.5    -0.089022372       4.5021978     0.011813663
      -155.9934              66             1.5     -0.09088866       4.5818712     0.012175477
     -151.98966              66             1.5    -0.090174659       4.6758468     0.012527399
     -147.98408       65.999999             1.5    -0.086354182       4.7864777     0.012833092
     -143.97593       65.999999             1.5    -0.078770894        4.916602     0.013077329
     -139.96427       65.999999             1.5    -0.066336786       5.0696439     0.013298396
     -135.94798       65.999998             1.5    -0.047325073       5.2497755     0.013519496
     -131.92574       65.999998             1.5    -0.019688627       5.4621653     0.013661039
     -127.89611       65.999997             1.5     0.019136885       5.7130524     0.013733506
     -123.85766       65.999996             1.5     0.070895135       6.0107685     0.014083821
     -119.80918       65.999995             1.5      0.14050877       6.3700777      0.01637439
     -115.74996       65.999994             1.5       0.2344044        6.804489     0.021368667
     -111.68013       65.999994             1.5      0.34901425       7.2098699     0.022818211
     -107.60116       65.999993             1.5      0.48132025        7.364823     0.017476202
     -103.51626       65.999993             1.5      0.59679201       7.0233663    0.0013884226
     -99.430896       65.999994             1.5      0.64664511       5.7336227    -0.020286256
     -95.353386       65.999995             1.5       0.5197262       3.4676363    -0.031838257
     -91.295265       65.999996             1.5      0.24076343       1.0494208    -0.059781662
     -87.272232       65.999997             1.5      0.21326492     -0.93729718     -0.10563494
     -83.304912       65.999999             1.5      0.26547538      -2.7355308   -0.0046199496
     -79.475949              64             1.5      0.38693082       -8.222858      0.20601807
     -79.468382              66             1.5      0.43009981      -8.1344219      0.21148385
     -77.595419              62             1.5      0.23179103      -8.8029668      0.18911777
     -77.596429              64             1.5      0.24223826      -8.8069131      0.17788968
       -8.02163       65.979896             1.5        3.250162       10.906204      0.76000236
     -10.051271       65.986874             1.5       3.4849209       8.1224487      0.44919517
      -12.16161       65.999905             1.5       2.2832635       3.2453263      -0.6459456
     -12.198101       63.983573             1.5       1.7373473       3.9713138      0.48978283
     -4.0277029       65.980043             1.5      0.90943605       6.5254679      0.21461015
  -0.0016067834       65.981252             1.5    0.0080732608       6.5981657      0.18477935
      4.0237593       65.982422             1.5       -0.894747       6.5468493      0.20939527
      8.0138051       65.986539             1.5      -3.2486991       11.048185      0.74475763
      12.193939       63.990468             1.5      -1.7729665       4.0460513      0.48758765
      12.149828       66.015085             1.5      -2.3149593       3.3580868     -0.64563061
      10.040265       65.996855             1.5      -3.5024795       8.3051127      0.44895312
       14.10189       61.954149             1.5      -1.4944361       1.9716591       1.7396653
      14.129013       62.972701             1.5     -0.15839884     -0.34757871       1.4844845
      14.148525       63.989019             1.5    -0.061749653      -1.1654267      0.40567895
      77.595422              62             1.5     -0.59545366      -4.8364335      0.56627776
      77.596432              64             1.5     -0.59401106      -4.9416077      0.58349246
      75.821408              64             1.5     -0.14709573      -9.5319971      0.22396098
      75.831681              63             1.5    -0.093982787      -9.6718621      0.17717644
      75.821361              62             1.5     -0.10964654      -9.6227375      0.20870755
      83.304911       65.999999             1.5     -0.70223104     -0.94619613      0.24264718
      79.468394              66             1.5     -0.87155545      -3.1524162      0.57104753
      79.475956              64             1.5     -0.87184332      -3.0568845      0.52923363
      87.272233       65.999997             1.5      -1.1665067     -0.56325665     -0.26935573
      91.295266       65.999996             1.5      -1.3783819     -0.30446762      -0.7185805
      95.353387       65.999995             1.5      -1.3065185      0.11431363     -0.90805772
      99.430897       65.999994             1.5     -0.74054827         1.35073     -0.66827555
      103.51626       65.999993             1.5     0.038289986       3.4556687     -0.25803789
      107.60116       65.999993             1.5      0.51815672       5.2351417    -0.046985142
      111.68013       65.999994             1.5      0.73495867       6.1107385     0.013400202
      115.74996       65.999995             1.5      0.81156993         6.38479      0.03333701
      119.80918       65.999995             1.5      0.81093419        6.328215      0.03885476
      123.85766       65.999996             1.5       0.7593545       6.0967648     0.038579288
      127.89611       65.999997             1.5      0.69117156        5.821445     0.036624086
      131.92574       65.999998             1.5      0.62490049        5.582653       0.0344253
      135.94798       65.999998             1.5      0.55978974       5.3804337     0.032084132
      139.96427       65.999999             1.5      0.49895235       5.2059392     0.029467195
      143.97593       65.999999             1.5      0.44401678       5.0554632     0.026733096
      147.98408       65.999999             1.5      0.39420556       4.9256575      0.02403499
      151.98966              66             1.5      0.34883018       4.8137065     0.021483637
       155.9934              66             1.5      0.30746243         4.71728     0.019159479
      159.99587              66             1.5      0.26969498       4.6344351     0.017111351
      163.99745              66             1.5      0.23506863       4.5635288     0.015356401
      167.99846              66             1.5      0.20310923       4.5031824       0.0138844
      171.99908              66             1.5      0.17338062       4.4522551     0.012666807
      175.99946              66             1.5      0.14550201       4.4098168     0.011674436
      179.99969              66             1.5      0.11913054       4.3751157     0.010886276
      183.99982              66             1.5     0.093940702       4.3475411     0.010283855
       187.9999              66             1.5     0.069653281       4.3265932    0.0098379025
      191.99995              66             1.5     0.045988254        4.311876    0.0095177352
      195.99998              66             1.5     0.022773604       4.3027504     0.009302993
