#       point_x         point_y         point_z             U_x             U_y             U_z
     -111.99446      -18.000313             1.5     -0.56863923        3.839634     0.015003249
     -107.99283      -18.000367             1.5     -0.60957421       3.8375438     0.015771329
     -103.99099      -18.000409             1.5     -0.65162797       3.8325459     0.016614511
     -99.989026      -18.000421             1.5     -0.69428004       3.8235677     0.017549231
     -95.987097      -18.000379             1.5     -0.73673014       3.8092211      0.01859882
     -91.985467      -18.000239             1.5     -0.77780122       3.7877697     0.019792438
     -87.984498      -17.999933             1.5     -0.81584263       3.7572069     0.021159606
     -83.984651      -17.999334             1.5     -0.84851197       3.7153559     0.022730256
     -79.986434      -17.998217             1.5     -0.87251719       3.6596303     0.024529412
     -75.990252      -17.996182             1.5     -0.88324162       3.5871986     0.026566395
     -71.996148      -17.992552             1.5     -0.87403348       3.4957008     0.028827215
     -68.003437      -17.986328             1.5     -0.83414027       3.3835789     0.031065553
     -64.010574      -17.976443             1.5      -0.7463738       3.2549918     0.032632967
     -60.015937      -17.963094             1.5     -0.59659026       3.1353028     0.033209106
      -56.02032      -17.950172             1.5     -0.39349685       3.0643813     0.033249738
     -52.025857      -17.943741             1.5     -0.17194257       3.0672852     0.033185425
     -48.033565      -17.945327             1.5     0.025648631       3.1438522     0.033378041
     -44.042503      -17.951765             1.5      0.16677418       3.2671901     0.033646029
     -40.050413      -17.959448             1.5       0.2435264       3.3947981     0.033134496
     -36.054992      -17.966655             1.5      0.27178744       3.5005604     0.032123613
      -32.05567       -17.97293             1.5      0.27127262       3.5817626     0.031363845
     -28.052972      -17.978238             1.5      0.25458229       3.6424314     0.030862718
     -24.047821      -17.982658             1.5      0.22831461       3.6868218     0.030474147
      -20.04112      -17.986273             1.5      0.19626745       3.7187545     0.030121829
      -16.03356      -17.989154             1.5      0.16071294       3.7412813     0.029824793
     -12.025572      -17.991357             1.5      0.12299973       3.7566532     0.029628121
       -8.01735      -17.992921             1.5     0.083957042       3.7665149     0.029526202
     -4.0088818      -17.993864             1.5     0.044151821       3.7719758     0.029481948
 -9.7732807e-08      -17.994185             1.5    0.0040226387       3.7736461     0.029469803
      4.0088816      -17.993864             1.5    -0.036069888        3.771708     0.029485384
      8.0173498      -17.992921             1.5    -0.075765496       3.7659872     0.029531217
      12.025572      -17.991357             1.5      -0.1146245       3.7558849     0.029630563
      16.033559      -17.989154             1.5     -0.15207975       3.7402959     0.029824187
       20.04112      -17.986272             1.5     -0.18730367       3.7175804      0.03011952
      24.047821      -17.982657             1.5     -0.21895245       3.6855049     0.030469367
      28.052971      -17.978237             1.5     -0.24476361       3.6410443     0.030848108
       32.05567      -17.972929             1.5     -0.26095932       3.5804051     0.031331232
      36.054992      -17.966654             1.5     -0.26098323       3.4993486     0.032073406
      40.050413      -17.959446             1.5     -0.23231128       3.3938561     0.033079892
      44.042503      -17.951763             1.5      -0.1553216       3.2666135     0.033599046
      48.033566      -17.945325             1.5    -0.014156723       3.1436263     0.033335019
      52.025858      -17.943739             1.5      0.18340865       3.0672894     0.033140454
      56.020319      -17.950174             1.5      0.40497422       3.0646135      0.03320565
      60.015936      -17.963097             1.5      0.60803524       3.1358528     0.033165107
      64.010573      -17.976445             1.5      0.75767453       3.2559099      0.03258559
      68.003437      -17.986329             1.5      0.84517495       3.3848771     0.031016145
      71.996149      -17.992553             1.5      0.88469838       3.4973244     0.028775435
      75.990253      -17.996183             1.5      0.89347576       3.5890771     0.026509841
      79.986433      -17.998218             1.5      0.88228259       3.6616941     0.024466661
      83.984651      -17.999334             1.5      0.85778627       3.7175506     0.022661144
      87.984497      -17.999933             1.5      0.82461142       3.7594916     0.021084337
      91.985466       -18.00024             1.5       0.7860576        3.790104     0.019711462
      95.987097      -18.000379             1.5      0.74447483       3.8115735     0.018512598
      99.989026      -18.000421             1.5      0.70152056       3.8259183     0.017458034
      103.99099      -18.000409             1.5      0.65837728       3.8348795     0.016518667
      107.99283      -18.000367             1.5      0.61584747       3.8398467     0.015671335
      111.99446      -18.000313             1.5      0.57445402        3.841894      0.01489968
      115.99582      -18.000255             1.5      0.53452126       3.8418513     0.014191893
      119.99692      -18.000201             1.5      0.49623482       3.8403556     0.013539501
      123.99778      -18.000154             1.5      0.45967984       3.8378886     0.012936646
      127.99844      -18.000115             1.5      0.42487234       3.8348102     0.012379229
      131.99893      -18.000083             1.5       0.3917802       3.8313856     0.011863797
      135.99927      -18.000058             1.5      0.36033949        3.827808     0.011387485
      139.99951       -18.00004             1.5      0.33046548        3.824216     0.010948411
      143.99968      -18.000027             1.5      0.30206055       3.8207078     0.010545207
       147.9998      -18.000018             1.5      0.27501988       3.8173512     0.010176405
      151.99987      -18.000012             1.5      0.24923518       3.8141916    0.0098407854
      155.99992      -18.000007             1.5       0.2245975       3.8112585    0.0095373165
      159.99995      -18.000005             1.5      0.20099875       3.8085695    0.0092648429
      163.99997      -18.000003             1.5      0.17833293       3.8061344    0.0090225782
      167.99998      -18.000002             1.5      0.15649637       3.8039574    0.0088101927
      171.99999      -18.000001             1.5      0.13538782       3.8020384     0.008627362
      175.99999      -18.000001             1.5      0.11490924       3.8003753    0.0084735495
            180             -18             1.5     0.094963451       3.7989653     0.008347889
            184             -18             1.5     0.075459237        3.797806    0.0082496142
            188             -18             1.5     0.056299354       3.7969002    0.0081780371
            192             -18             1.5     0.037401555        3.796269    0.0081262174
            196             -18             1.5     0.018674301       3.7960117    0.0081143081
            200             -18             1.5               0       6.9499842     0.012688756
           -196             -14             1.5     -0.02068245       3.8073836    0.0088288085
           -200             -14             1.5               0       6.9696141     0.013713293
           -192             -14             1.5    -0.041429142       3.8077195    0.0088454081
           -188             -14             1.5    -0.062366774       3.8084996     0.008903705
           -184             -14             1.5    -0.083592689         3.80962    0.0089840854
           -180             -14             1.5     -0.10520124       3.8110579    0.0090940706
     -175.99999      -14.000001             1.5      -0.1273003       3.8128124    0.0092344519
     -171.99999      -14.000001             1.5     -0.14999205       3.8148878     0.009405866
     -167.99998      -14.000002             1.5     -0.17338608       3.8172885    0.0096092761
     -163.99996      -14.000004             1.5     -0.19759337       3.8200191    0.0098451958
     -159.99994      -14.000007             1.5     -0.22272963        3.823082     0.010114076
      -155.9999      -14.000011             1.5     -0.24891429       3.8264757     0.010416369
     -151.99984      -14.000017             1.5     -0.27627105       3.8301931     0.010752857
     -147.99974      -14.000027             1.5     -0.30492784       3.8342181     0.011124811
      -143.9996      -14.000041             1.5     -0.33501641       3.8385222     0.011533489
     -139.99939      -14.000061             1.5     -0.36667119       3.8430588     0.011980296
     -135.99908      -14.000091             1.5     -0.40002752       3.8477556      0.01246702
     -131.99864      -14.000131             1.5     -0.43521881       3.8525059     0.012995475
     -127.99801      -14.000185             1.5     -0.47237188       3.8571555     0.013567848
     -123.99717      -14.000256             1.5     -0.51160071       3.8614866     0.014187896
     -119.99606      -14.000347             1.5     -0.55299719       3.8651965     0.014860838
     -115.99463       -14.00046             1.5     -0.59661647       3.8678687     0.015592987
     -111.99286      -14.000594             1.5     -0.64245721       3.8689387     0.016393233
     -107.99073      -14.000751             1.5     -0.69043135       3.8676499     0.017274116
     -103.98828      -14.000928             1.5     -0.74032626       3.8629993     0.018253985
     -99.985609      -14.001119             1.5     -0.79174301       3.8536617     0.019360162
     -95.982915      -14.001314             1.5     -0.84400829       3.8378981     0.020631446
     -91.980505      -14.001497             1.5     -0.89607981       3.8135158     0.022115693
     -87.978839      -14.001632             1.5     -0.94644675       3.7778851     0.023865932
     -83.978551      -14.001644             1.5     -0.99285151       3.7278697     0.025948232
      -79.98043       -14.00136             1.5      -1.0320291       3.6595794     0.028431145
      -75.98528      -14.000383             1.5      -1.0595664       3.5685154     0.031356435
     -71.993499      -13.997838             1.5      -1.0688525       3.4491941     0.034845189
     -68.004251      -13.991979             1.5      -1.0448489       3.2950679     0.039115538
     -64.014533      -13.979898             1.5     -0.95349178       3.1050759     0.043279441
     -60.019855      -13.959191             1.5     -0.76002218       2.9102015     0.044553921
     -56.022289      -13.937069             1.5     -0.47282523       2.7859025     0.043454857
     -52.027448      -13.927463             1.5     -0.15148411       2.7894163      0.04264117
     -48.037685      -13.932476             1.5      0.12756466       2.9196819     0.042434132
      -44.05156      -13.944017             1.5      0.30795086       3.1225927     0.041486973
     -40.064398      -13.954939             1.5      0.38132283       3.3175002     0.039482434
     -36.071421      -13.963737             1.5      0.38617615       3.4640237     0.037538711
     -32.072262       -13.97074             1.5      0.36249236       3.5673741     0.035971784
     -28.068306      -13.976412             1.5      0.32686935       3.6404057      0.03492741
     -24.061208      -13.981064             1.5      0.28521056       3.6918106     0.034238308
     -20.052307      -13.984868             1.5      0.24052008       3.7278181     0.033708919
     -16.042506       -13.98792             1.5      0.19433211       3.7528242     0.033280701
     -12.032308      -13.990271             1.5      0.14733249       3.7697202     0.032984278
     -8.0218961      -13.991952             1.5     0.099865387       3.7804804     0.032820259
     -4.0112106      -13.992972             1.5     0.052146414       3.7864022     0.032745311
 -1.2073417e-07      -13.993319             1.5    0.0043407771       3.7881907     0.032724435
      4.0112103      -13.992972             1.5    -0.043423767       3.7860574     0.032748971
      8.0218959      -13.991952             1.5    -0.091018615       3.7797981     0.032825165
      12.032308      -13.990271             1.5     -0.13827523       3.7687191     0.032986265
      16.042506       -13.98792             1.5     -0.18497479       3.7515271     0.033279722
      20.052307      -13.984868             1.5     -0.23077006       3.7262535      0.03370651
      24.061207      -13.981063             1.5     -0.27497397        3.690032     0.034230402
      28.068306      -13.976412             1.5     -0.31605696       3.6385078     0.034900907
      32.072262      -13.970739             1.5     -0.35103301       3.5654981     0.035912947
      36.071421      -13.963735             1.5     -0.37404878       3.4623642      0.03744252
      40.064398      -13.954937             1.5     -0.36862453       3.3162618     0.039353299
       44.05156      -13.944015             1.5     -0.29496501       3.1218969     0.041339112
      48.037685      -13.932473             1.5     -0.11460799       2.9194468     0.042290878
      52.027449       -13.92746             1.5      0.16433577       2.7894575     0.042527861
      56.022287      -13.937072             1.5      0.48569199       2.7862238     0.043373842
      60.019854      -13.959196             1.5      0.77291972       2.9109243     0.044496574
      64.014533      -13.979902             1.5      0.96624854       3.1063139     0.043229367
      68.004252      -13.991982             1.5       1.0572639       3.2968122     0.039058053
      71.993499      -13.997841             1.5       1.0807991       3.4513179     0.034783711
      75.985281      -14.000384             1.5       1.0709896       3.5709311     0.031290558
      79.980431      -14.001361             1.5        1.042903       3.6622146     0.028358773
       83.97855      -14.001645             1.5       1.0031591       3.7306649     0.025868416
       87.97884      -14.001632             1.5      0.95617547        3.780791     0.023779246
      91.980505      -14.001497             1.5      0.90522108       3.8164835     0.022022982
      95.982915      -14.001315             1.5      0.85256139       3.8408863     0.020533183
      99.985609      -14.001119             1.5      0.79971669       3.8566421     0.019256547
      103.98828      -14.000928             1.5      0.74773702       3.8659513     0.018145317
      107.99073      -14.000751             1.5      0.69729902       3.8705563     0.017160945
      111.99286      -14.000594             1.5      0.64880448       3.8717847     0.016276134
      115.99463      -14.000459             1.5      0.60246791       3.8706425     0.015472379
      119.99606      -14.000347             1.5      0.55837871       3.8678897     0.014736988
      123.99717      -14.000256             1.5      0.51653894       3.8640946     0.014060967
      127.99802      -14.000185             1.5      0.47689345       3.8596761     0.013438199
      131.99864      -14.000131             1.5      0.43934964       3.8549389     0.012863893
      135.99908      -14.000091             1.5       0.4037922       3.8501025      0.01233415
      139.99939      -14.000061             1.5      0.37009282       3.8453217     0.011846346
       143.9996      -14.000041             1.5      0.33811657       3.8407041     0.011398701
      147.99974      -14.000027             1.5       0.3077265       3.8363226      0.01098952
      151.99984      -14.000017             1.5      0.27878657       3.8322244     0.010617329
       155.9999      -14.000011             1.5       0.2511634       3.8284387     0.010280901
      159.99994      -14.000007             1.5      0.22472746        3.824982    0.0099789062
      163.99996      -14.000004             1.5      0.19935353       3.8218619    0.0097104148
      167.99998      -14.000002             1.5      0.17492072       3.8190801     0.009474983
      171.99999      -14.000001             1.5      0.15131184       3.8166342    0.0092721887
      175.99999      -14.000001             1.5       0.1284144       3.8145193     0.009101435
            180             -14             1.5      0.10611747       3.8127304    0.0089616027
            184             -14             1.5     0.084317319       3.8112637    0.0088517943
            188             -14             1.5     0.062904845       3.8101206     0.008770919
            192             -14             1.5     0.041785744       3.8093235    0.0087119869
            196             -14             1.5     0.020859665        3.808972    0.0086973309
            200             -14             1.5               0       6.9725589     0.013527022
           -196             -10             1.5    -0.022806514       3.8216003    0.0094036721
           -200             -10             1.5               0       6.9945026     0.014533026
           -192             -10             1.5    -0.045690019       3.8220386    0.0094230171
           -188             -10             1.5    -0.068786227       3.8230017    0.0094882688
           -184             -10             1.5    -0.092201493       3.8243834    0.0095777555
           -180      -10.000001             1.5      -0.1160421       3.8261605    0.0096990618
     -175.99999      -10.000001             1.5     -0.14042741       3.8283335    0.0098533156
     -171.99999      -10.000002             1.5     -0.16547196       3.8309091      0.01004126
     -167.99997      -10.000003             1.5     -0.19129895       3.8338949     0.010264046
     -163.99996      -10.000006             1.5     -0.21803386       3.8372992     0.010522267
     -159.99993      -10.000009             1.5     -0.24580836       3.8411283     0.010816492
     -155.99988      -10.000015             1.5      -0.2747595       3.8453846     0.011147217
      -151.9998      -10.000024             1.5     -0.30503085       3.8500653     0.011515356
     -147.99968      -10.000038             1.5     -0.33677292       3.8551589      0.01192235
     -143.99951      -10.000059             1.5     -0.37014319       3.8606397     0.012369667
     -139.99925      -10.000089             1.5     -0.40530611       3.8664638     0.012858955
     -135.99886      -10.000133             1.5     -0.44243239        3.872559     0.013392319
      -131.9983      -10.000194             1.5     -0.48169735       3.8788149     0.013972017
     -127.99752      -10.000279             1.5     -0.52327815       3.8850695     0.014600974
     -123.99646      -10.000392             1.5     -0.56734961       3.8910884     0.015284305
     -119.99506       -10.00054             1.5     -0.61407726         3.89654     0.016029031
     -115.99324      -10.000732             1.5     -0.66360596       3.9009621     0.016844114
     -111.99098      -10.000972             1.5     -0.71604315       3.9037184     0.017742577
     -107.98823      -10.001266             1.5     -0.77143259       3.9039443     0.018743227
     -103.98505       -10.00162             1.5     -0.82971936        3.900475     0.019874824
     -99.981538      -10.002038             1.5     -0.89069139       3.8917437     0.021181632
     -95.977892      -10.002531             1.5     -0.95389433       3.8756663     0.022726605
     -91.974464      -10.003111             1.5      -1.0185722        3.849601     0.024592232
     -87.971775      -10.003795             1.5      -1.0836754       3.8103714      0.02690567
     -83.970619      -10.004603             1.5      -1.1476701       3.7541739     0.029886123
     -79.972131      -10.005525             1.5      -1.2083947        3.676216     0.033745281
     -75.977788      -10.006393             1.5      -1.2625151         3.56978     0.038620942
     -71.988975      -10.006505             1.5      -1.3048229       3.4246396     0.045211391
     -68.005465       -10.00364             1.5      -1.3231485       3.2232163     0.053969232
     -64.022215      -9.9919073             1.5      -1.2672873        2.927319     0.059951406
     -60.025801      -9.9591651             1.5       -1.030817       2.5843663      0.05689023
     -56.021971      -9.9190446             1.5     -0.59600227       2.3613089       0.0518705
     -52.024899       -9.905289             1.5    -0.085101834       2.3636614     0.049727356
     -48.038387      -9.9189531             1.5      0.34589802       2.6064681     0.052319066
       -44.0609      -9.9399284             1.5      0.56416029       2.9755527     0.056521353
     -40.082645      -9.9542259             1.5      0.58782424       3.2743881     0.052279016
     -36.092743      -9.9635813             1.5      0.53525241       3.4566579     0.045105613
     -32.092933      -9.9703368             1.5      0.47043681        3.574211     0.041178615
     -28.086678      -9.9756782             1.5      0.40749589       3.6539002      0.03919325
     -24.076803      -9.9801133             1.5       0.3464853       3.7083007     0.038054802
     -20.065132      -9.9838284             1.5      0.28729945       3.7456654     0.037294729
     -16.052689      -9.9868785             1.5      0.22952916       3.7713691     0.036715331
      -12.03996      -9.9892729             1.5      0.17265922       3.7886322     0.036304419
     -8.0270592       -9.991008             1.5      0.11635578       3.7995789     0.036065766
      -4.013854      -9.9920695             1.5     0.060393666       3.8055779      0.03595287
 -1.3855933e-07      -9.9924303             1.5    0.0046137005        3.807361     0.035921054
      4.0138537      -9.9920695             1.5    -0.051121704       3.8051463     0.035956808
      8.0270589      -9.9910079             1.5      -0.1069478       3.7987212     0.036070722
       12.03996      -9.9892727             1.5     -0.16301776       3.7873633     0.036306318
      16.052689      -9.9868782             1.5     -0.21954968       3.7697069     0.036714672
      20.065131      -9.9838279             1.5     -0.27686607       3.7436331     0.037292094
      24.076803      -9.9801127             1.5     -0.33546439       3.7059517     0.038040498
      28.086678      -9.9756775             1.5     -0.39574458       3.6513473     0.039145929
      32.092933      -9.9703358             1.5     -0.45781588       3.5716235      0.04107354
      36.092743      -9.9635799             1.5      -0.5216621       3.4542848     0.044910557
      40.082644      -9.9542241             1.5     -0.57338089       3.2726857     0.051976244
        44.0609      -9.9399257             1.5     -0.54935875       2.9748783     0.056180469
      48.038386      -9.9189492             1.5     -0.33132116       2.6065311     0.052005021
      52.024899      -9.9052849             1.5     0.099375696       2.3638762     0.049438444
      56.021969      -9.9190487             1.5      0.61035903       2.3616767      0.05164196
      60.025802      -9.9591711             1.5       1.0453138       2.5852017     0.056724123
      64.022215      -9.9919132             1.5       1.2816624       2.9288549     0.059821491
      68.005466      -10.003644             1.5        1.337092       3.2254702     0.053873817
      71.988977      -10.006507             1.5       1.3181144       3.4273849     0.045130893
      75.977789      -10.006395             1.5       1.2751515       3.5728639     0.038536665
      79.972132      -10.005526             1.5       1.2203861       3.6795306     0.033653254
       83.97062      -10.004604             1.5       1.1590179       3.7576611     0.029789437
      87.971776      -10.003796             1.5       1.0943655       3.8139886       0.0268047
      91.974464      -10.003112             1.5       1.0285934       3.8532942     0.024486007
      95.977893      -10.002532             1.5      0.96324371       3.8793828     0.022614966
      99.981539      -10.002038             1.5       0.8993789       3.8954442     0.021064508
      103.98505       -10.00162             1.5      0.83776554       3.9041313     0.019752359
      107.98823      -10.001266             1.5      0.77886324       3.9075345     0.018616047
      111.99098      -10.000972             1.5      0.72288741       3.9072251     0.017611236
      115.99325      -10.000732             1.5      0.66989499       3.9043717     0.016708949
      119.99506       -10.00054             1.5      0.61984324       3.8998433     0.015890376
      123.99647      -10.000392             1.5       0.5726249       3.8942801     0.015142427
      127.99752      -10.000278             1.5      0.52809482       3.8881477       0.0144562
       131.9983      -10.000194             1.5      0.48608609       3.8817804     0.013825156
      135.99886      -10.000133             1.5       0.4464221        3.875414      0.01324418
      139.99925      -10.000089             1.5      0.40892378        3.869212     0.012709796
      143.99951      -10.000059             1.5      0.37341382       3.8632856      0.01221971
      147.99968      -10.000038             1.5      0.33971948       3.8577073     0.011771953
       151.9998      -10.000024             1.5      0.30767431       3.8525221      0.01136482
      155.99988      -10.000015             1.5      0.27711888        3.847756     0.010996867
      159.99993      -10.000009             1.5      0.24790079       3.8434213     0.010666594
      163.99996      -10.000006             1.5       0.2198747       3.8395212     0.010372926
      167.99997      -10.000003             1.5      0.19290185       3.8360534     0.010115357
      171.99999      -10.000002             1.5      0.16684886       3.8330115    0.0098933411
      175.99999      -10.000001             1.5      0.14158856       3.8303872    0.0097061883
            180      -10.000001             1.5      0.11699622       3.8281722    0.0095525803
            184             -10             1.5     0.092955538       3.8263602    0.0094314848
            188             -10             1.5      0.06934572       3.8249513    0.0093414467
            192             -10             1.5     0.046060501       3.8239679    0.0092755007
            196             -10             1.5     0.022990459        3.823509    0.0092582107
            200             -10             1.5               0       6.9980423     0.014326882
           -196      -6.0000001             1.5    -0.024872283       3.8373351    0.0099583763
           -200      -6.0000001             1.5               0       7.0221906     0.015319017
           -192      -6.0000001             1.5    -0.049834085       3.8378885    0.0099802518
           -188      -6.0000003             1.5    -0.075029928       3.8390547     0.010052294
           -184      -6.0000005             1.5     -0.10057528       3.8407259     0.010150679
     -179.99999      -6.0000008             1.5     -0.12658812       3.8428791     0.010282975
     -175.99999      -6.0000015             1.5     -0.15319903        3.845517     0.010450617
     -171.99998      -6.0000026             1.5      -0.1805349       3.8486495      0.01065445
     -167.99997      -6.0000044             1.5     -0.20873237       3.8522884     0.010895812
     -163.99995      -6.0000075             1.5     -0.23793136       3.8564467     0.011175378
     -159.99991      -6.0000126             1.5     -0.26827961        3.861136      0.01149379
     -155.99985      -6.0000206             1.5     -0.29993202       3.8663651      0.01185157
     -151.99976      -6.0000332             1.5     -0.33305254       3.8721381     0.012249809
     -147.99962      -6.0000526             1.5     -0.36781476         3.87845     0.012690103
      -143.9994      -6.0000817             1.5     -0.40440312       3.8852831     0.013174089
     -139.99908      -6.0001248             1.5     -0.44301351          3.8926     0.013703714
     -135.99861      -6.0001872             1.5     -0.48385432       3.9003351     0.014281362
     -131.99793      -6.0002758             1.5     -0.52714654       3.9083828     0.014909784
     -127.99697      -6.0003988             1.5      -0.5731227       3.9165818     0.015592952
     -123.99567      -6.0005663             1.5     -0.62202583       3.9246938     0.016337495
     -119.99393      -6.0007894             1.5     -0.67410619        3.932373     0.017152695
     -115.99167      -6.0010807             1.5     -0.72961385       3.9391294     0.018051141
     -111.98883      -6.0014537             1.5     -0.78878764       3.9442768     0.019051405
     -107.98539      -6.0019216             1.5     -0.85183396       3.9468669     0.020181467
     -103.98135       -6.002498             1.5     -0.91889708       3.9455982     0.021485982
     -99.976847      -6.0031944             1.5     -0.99000887       3.9386888     0.023034639
     -95.972082      -6.0040302             1.5      -1.0650174       3.9237679     0.024930079
     -91.967427      -6.0050336             1.5      -1.1435665       3.8978965     0.027325447
     -87.963377      -6.0062728             1.5      -1.2251199       3.8575705     0.030472165
     -83.960762       -6.007865             1.5      -1.3084802        3.798093     0.034738849
     -79.960946      -6.0100398             1.5      -1.3918586       3.7124954     0.040458718
     -75.966239      -6.0131655             1.5      -1.4747917       3.5934683     0.047958491
     -71.980112       -6.017552             1.5      -1.5654849       3.4284364     0.058627355
     -68.005545      -6.0223179             1.5      -1.6690438       3.1827071     0.073281394
     -64.044846      -6.0243804             1.5      -3.5154739       5.3358215      0.14021856
     -60.037109      -5.9697898             1.5      -2.9293857       4.0466848      0.16170924
     -62.048032      -6.0098671             1.5      -3.4535006       4.7357977      0.15920473
     -56.016201      -5.8908461             1.5      -1.4914592       3.1590184      0.15568261
     -58.024431      -5.9227721             1.5      -2.3370359       3.4135104      0.16638923
     -52.014407      -5.8735515             1.5     0.082510864       3.1949168      0.13459193
     -54.012507      -5.8729364             1.5     -0.73069761       2.9495304      0.15382168
     -48.031656      -5.9077495             1.5       1.5043342       4.0350462      0.12929408
     -50.019906      -5.8840869             1.5       0.9176548       3.4091116      0.12445968
     -44.066493      -5.9446821             1.5       2.0869627       5.4778932      0.13014814
     -46.047412      -5.9311873             1.5       2.0826432       4.8125714       0.1426709
      -40.10974      -5.9601998             1.5      0.85626198       3.2825052     0.069043585
     -36.121648      -5.9672143             1.5      0.70433858       3.4963897     0.056801406
      -32.11849      -5.9719925             1.5      0.58411844       3.6143005     0.048202839
     -28.107945      -5.9760638             1.5      0.49010621       3.6893709     0.044021489
     -24.094198      -5.9797784             1.5      0.40830492       3.7393395     0.042052036
     -20.079221      -5.9831241             1.5      0.33404631        3.773568     0.040905748
     -16.063852      -5.9860097             1.5      0.26466753       3.7974819     0.040118007
     -12.048384      -5.9883466             1.5      0.19797747       3.8137247     0.039575179
     -8.0327504      -5.9900757             1.5       0.1328582       3.8240715     0.039253358
     -4.0167587      -5.9911437             1.5     0.068636877       3.8297407     0.039097258
 -1.4160981e-07      -5.9915134             1.5    0.0048408313       3.8313901     0.039052857
      4.0167584      -5.9911437             1.5    -0.058908908       3.8292148     0.039101629
      8.0327501      -5.9900756             1.5     -0.12298721        3.823021      0.03925877
      12.048383      -5.9883464             1.5     -0.18785746       3.8121568     0.039577765
      16.063851      -5.9860095             1.5     -0.25418119       3.7954014     0.040118374
      20.079221      -5.9831237             1.5     -0.32304947       3.7709758     0.040901875
      24.094197      -5.9797779             1.5     -0.39662223       3.7362744     0.042027302
      28.107945      -5.9760632             1.5     -0.47754015       3.6859574     0.043939104
       32.11849      -5.9719916             1.5     -0.57040415       3.6107534     0.047999333
      36.121647      -5.9672131             1.5     -0.68921852       3.4931838     0.056380471
       40.10974      -5.9601982             1.5     -0.83985273       3.2804405     0.068362516
      44.066493      -5.9446796             1.5       -2.052995       5.4794716      0.12882264
      48.031654      -5.9077454             1.5      -1.4724407       4.0363373      0.12772958
      46.047413      -5.9311841             1.5      -2.0501044        4.815279       0.1413967
      52.014407      -5.8735499             1.5    -0.052958668       3.1983618        0.132798
      50.019906      -5.8840857             1.5      -0.8871863       3.4119176      0.12236527
        56.0162      -5.8908454             1.5       1.5218285       3.1598973      0.15460388
      54.012505      -5.8729327             1.5      0.76130702       2.9510642      0.15238629
      60.037111      -5.9697975             1.5       2.9615163       4.0486677      0.16112157
      58.024434      -5.9227882             1.5       2.3682583       3.4146949      0.16560956
      64.044845      -6.0243878             1.5       3.5477586       5.3405925      0.13962251
      62.048036      -6.0098705             1.5       3.4858577       4.7388236      0.15863361
      68.005546      -6.0223228             1.5        1.684382       3.1858211     0.073065794
      71.980115      -6.0175552             1.5       1.5800642       3.4319526     0.058540223
      75.966241      -6.0131678             1.5       1.4885938       3.5973014      0.04787473
      79.960948      -6.0100415             1.5       1.4049404       3.7165703     0.040350152
      83.960765      -6.0078662             1.5       1.3208629       3.8023711     0.034621731
      87.963379      -6.0062737             1.5       1.2367803       3.8620028     0.030354194
      91.967429      -6.0050341             1.5       1.1544742       3.9024198     0.027204193
      95.972084      -6.0040304             1.5       1.0751606       3.9283161     0.024803639
      99.976849      -6.0031943             1.5      0.99939796        3.943209     0.022902605
      103.98135      -6.0024978             1.5      0.92755764       3.9500522     0.021348348
      107.98539      -6.0019214             1.5       0.8597994       3.9512273     0.020038972
      111.98884      -6.0014535             1.5      0.79609563       3.9485233     0.018904693
      115.99168      -6.0010805             1.5      0.73630378       3.9432471     0.017900415
      119.99393      -6.0007892             1.5      0.68021791       3.9363522     0.016998295
      123.99567      -6.0005661             1.5      0.62759858       3.9285291     0.016179736
      127.99697      -6.0003986             1.5      0.57819457       3.9202724     0.015432175
      131.99793      -6.0002756             1.5      0.53175378       3.9119305     0.014746846
      135.99861      -6.0001871             1.5      0.48803066       3.9037438     0.014117139
      139.99909      -6.0001248             1.5      0.44679013       3.8958751     0.013538569
      143.99941      -6.0000817             1.5      0.40780882       3.8884309     0.013008282
      147.99962      -6.0000525             1.5      0.37087585       3.8814775     0.012523964
      151.99976      -6.0000331             1.5      0.33579273       3.8750528     0.012083651
      155.99985      -6.0000206             1.5      0.30237278       3.8691752      0.01168575
      159.99991      -6.0000125             1.5      0.27044021       3.8638502     0.011328591
      163.99995      -6.0000075             1.5      0.23982899       3.8590742     0.011010915
      167.99997      -6.0000044             1.5      0.21038222       3.8548384     0.010732171
      171.99998      -6.0000026             1.5      0.18195024       3.8511313     0.010491733
      175.99999      -6.0000015             1.5      0.15439121       3.8479398     0.010288826
      179.99999      -6.0000008             1.5       0.1275668       3.8452513     0.010121934
            184      -6.0000005             1.5      0.10134812       3.8430564    0.0099898979
            188      -6.0000003             1.5     0.075602948       3.8413529    0.0098909344
            192      -6.0000001             1.5     0.050213257       3.8401629    0.0098181732
            196      -6.0000001             1.5     0.025060438       3.8395836    0.0097984324
            200      -6.0000001             1.5               0       7.0263614     0.015092405
           -196      -2.0000001             1.5    -0.026873585       3.8545447      0.01049426
           -200      -2.0000001             1.5               0       7.0525978     0.016074623
           -192      -2.0000002             1.5    -0.053848932       3.8552258     0.010518421
           -188      -2.0000003             1.5    -0.081079093       3.8566147     0.010597017
           -184      -2.0000006             1.5     -0.10868858       3.8586032     0.010704008
     -179.99999      -2.0000011             1.5     -0.13680672        3.861169     0.010846866
     -175.99999      -2.0000019             1.5     -0.16557502       3.8643177     0.011027318
     -171.99998      -2.0000034             1.5     -0.19513248       3.8680631     0.011246305
     -167.99996      -2.0000058             1.5     -0.22562889       3.8724222     0.011505366
